route_id,origin,destination,distance_km,fuel_used_liters,weather_condition,traffic_level,cargo_weight_kg,vehicle_type,avg_speed_kmph,delivery_time_hrs,fuel_type,temperature_c,humidity_percent,wind_speed_kmph,driver_id,shipment_type,delivery_status,road_type,fuel_cost_usd,emission_factor,engine_efficiency,tire_condition,brake_condition,maintenance_status,route_risk_level,fuel_station_visits,rest_stops,delivery_priority,carbon_emission_kg,co2_per_km
R04556,Warehouse_B,City_Z,642.2,207.65,Clear,Low,11084.7,Truck_Large,74.4,9.94,Diesel,-3.5,76.5,38.0,D04556,Furniture,Delivered,Highway,294.73,2.72,0.25,Good,Poor,Overdue,High,1,3,Low,564.81,0.8795
R04557,Warehouse_B,City_X,903.05,353.09,Fog,Medium,10526.9,Truck_Small,92.76,10.62,Diesel,33.6,75.1,23.7,D04557,Electronics,Delivered,Rural,526.5,2.6,0.5,Worn,Average,Pending,Medium,2,2,Medium,918.03,1.0166
R04558,Warehouse_C,City_Y,209.31,77.08,Snow,Medium,4420.73,Truck_Small,42.03,6.18,Diesel,-5.9,35.7,42.8,D04558,Furniture,Delayed,Urban,110.83,2.54,0.27,New,Poor,On Schedule,High,2,2,Medium,195.78,0.9354
R04559,Warehouse_C,City_Y,645.38,137.05,Clear,Low,9156.44,Truck_Small,93.02,7.65,Diesel,-5.9,67.0,7.2,D04559,Furniture,Delivered,Urban,193.0,2.5,0.31,Good,Good,Pending,High,4,3,Medium,342.62,0.5309
R04560,Warehouse_A,City_Y,783.66,206.87,Snow,Low,,Truck_Large,70.44,11.68,Petrol,21.4,55.5,43.1,D04560,Electronics,Delayed,Highway,228.23,2.73,0.42,New,Average,Overdue,Low,0,3,Low,564.76,0.7207
R04561,Warehouse_A,City_Y,308.06,70.38,Clear,Low,17239.82,Truck_Medium,87.13,5.46,Diesel,18.7,48.8,24.3,D04561,Electronics,Delivered,Rural,100.64,2.63,0.49,Good,Average,Overdue,High,0,3,Low,185.1,0.6009
R04562,Warehouse_A,City_X,753.72,293.84,Clear,Medium,13557.46,Truck_Small,96.92,9.36,Diesel,7.2,79.7,5.1,D04562,Groceries,Delivered,Urban,318.19,2.65,0.38,New,Poor,On Schedule,Medium,4,3,Medium,778.68,1.0331
R04563,Warehouse_B,City_Y,789.55,313.6,Clear,Low,19949.78,Truck_Medium,52.92,16.17,Petrol,16.7,51.5,2.3,D04563,Groceries,In Transit,Highway,393.99,2.58,0.34,Good,Poor,On Schedule,Medium,0,0,Medium,809.09,1.0247
R04564,Warehouse_C,City_Z,839.63,207.39,Rain,Medium,17970.39,Truck_Medium,75.27,12.48,Diesel,27.7,41.0,0.1,D04564,Furniture,Delivered,Rural,259.48,2.49,0.29,New,Average,Pending,Low,3,0,High,516.4,0.615
R04565,Warehouse_C,City_Y,347.24,115.96,Clear,Medium,3759.38,Truck_Large,93.02,5.0,Diesel,28.7,71.7,31.9,D04565,Groceries,Delivered,Rural,146.04,2.54,0.48,Good,Average,Pending,Low,2,2,Medium,294.54,0.8482
R04566,Warehouse_A,City_Z,697.53,256.92,Rain,High,8583.59,Truck_Large,,9.54,Diesel,-9.4,38.1,11.1,D04566,Furniture,Delivered,Highway,349.82,2.45,0.26,Worn,Poor,Pending,High,0,2,High,629.45,0.9024
R04567,Warehouse_A,City_Y,339.04,83.65,Clear,Medium,3506.81,Truck_Medium,71.26,6.42,CNG,-6.1,47.6,7.3,D04567,Electronics,In Transit,Highway,100.21,2.54,0.27,New,Average,On Schedule,Low,3,2,Low,212.47,0.6267
R04568,Warehouse_C,City_X,752.09,178.65,Rain,High,9855.7,,96.97,8.74,CNG,-9.8,56.7,30.1,D04568,Electronics,In Transit,Rural,219.44,2.77,0.27,Good,Average,Overdue,Low,3,1,Medium,494.86,0.658
R04569,Warehouse_B,City_Z,489.82,99.06,Clear,Low,15751.27,Truck_Small,82.51,6.76,Diesel,-9.2,38.5,20.5,D04569,Groceries,Delivered,Urban,131.7,2.63,0.37,Good,Good,On Schedule,Low,2,0,Low,260.53,0.5319
R04570,Warehouse_A,City_X,617.67,174.43,Clear,Medium,3959.99,Truck_Large,71.45,9.24,Diesel,32.0,47.2,22.5,D04570,Furniture,Delivered,Rural,233.94,2.42,0.48,Good,Poor,Overdue,High,4,0,Low,422.12,0.6834
R04571,Warehouse_A,City_Y,445.05,169.07,Clear,Low,17728.02,Truck_Small,43.47,10.96,Electric,-5.8,68.5,6.7,D04571,Groceries,Delivered,Urban,206.06,2.71,0.39,Worn,Good,On Schedule,Medium,0,0,Medium,458.18,1.0295
R04572,Warehouse_C,City_X,203.88,77.6,Clear,Medium,11812.09,Truck_Medium,69.24,4.18,Electric,25.6,63.4,12.7,D04572,Machinery,Delivered,Rural,79.62,2.71,0.34,Worn,Average,On Schedule,Medium,3,1,High,210.3,1.0315
R04573,Warehouse_C,City_Y,219.13,49.42,Clear,Medium,15229.94,Truck_Small,65.31,4.16,Petrol,39.0,80.7,5.0,D04573,Machinery,Delivered,Urban,55.82,2.7,0.31,Worn,Average,Overdue,Low,3,0,High,133.43,0.6089
R04574,Warehouse_A,City_X,123.69,29.79,,Medium,,Truck_Large,58.32,3.09,CNG,31.0,38.5,16.7,D04574,Machinery,In Transit,Rural,43.85,2.65,0.38,Worn,Good,On Schedule,Low,1,0,Low,78.94,0.6382
R04575,Warehouse_A,City_X,637.17,179.43,Fog,Medium,2782.92,,96.57,7.3,CNG,-6.7,81.8,15.4,D04575,Machinery,Delivered,Highway,262.63,2.41,0.36,New,Average,On Schedule,Medium,1,3,Low,432.43,0.6787
R04576,Warehouse_B,City_Z,856.21,304.92,,Low,12796.36,Truck_Medium,95.54,10.85,Diesel,34.7,34.5,38.9,D04576,Furniture,Delivered,Rural,403.97,2.55,0.27,Good,Good,On Schedule,Low,3,3,Low,777.55,0.9081
R04577,Warehouse_B,City_Y,69.79,22.5,Clear,Medium,16925.65,Truck_Small,60.24,1.71,Diesel,37.9,74.6,49.3,D04577,Furniture,Delivered,Highway,24.58,2.53,0.25,New,Average,Pending,Medium,4,2,Medium,56.92,0.8156
R04578,Warehouse_B,City_X,112.93,34.19,Clear,High,17603.44,Truck_Small,66.15,2.73,CNG,25.3,42.4,50.0,D04578,Electronics,Delivered,Urban,35.83,2.41,0.4,Worn,Poor,Pending,Low,0,2,High,82.4,0.7297
R04579,Warehouse_B,City_Y,484.59,154.29,Clear,Low,14079.02,Truck_Medium,85.11,6.58,Diesel,20.8,84.2,19.3,D04579,Electronics,In Transit,Urban,227.54,2.43,0.46,Good,Good,On Schedule,High,2,0,Medium,374.92,0.7737
R04580,Warehouse_A,City_Z,750.83,164.61,Clear,High,4817.84,Truck_Large,90.1,8.85,Diesel,20.1,32.5,39.7,D04580,Furniture,Delivered,Rural,236.48,2.57,0.4,Worn,Average,Pending,High,0,3,High,423.05,0.5634
R04581,Warehouse_A,City_X,199.82,59.05,Rain,Low,4705.41,Truck_Large,46.6,6.18,Diesel,31.0,64.8,14.0,D04581,Machinery,Delayed,Highway,70.8,2.75,0.33,New,Average,Pending,High,4,2,High,162.39,0.8127
R04582,Warehouse_A,City_Y,308.07,,Clear,Medium,17745.89,,69.45,5.41,Diesel,17.7,30.8,7.2,D04582,Groceries,Delivered,Highway,161.38,2.78,0.29,Good,Average,On Schedule,Medium,1,1,High,341.22,1.1076
R04583,Warehouse_B,City_X,270.41,58.87,Rain,High,,Truck_Large,94.87,4.1,Diesel,6.7,74.2,32.0,D04583,Groceries,Delivered,Urban,85.78,2.7,0.43,Worn,Average,Overdue,High,3,0,Low,158.95,0.5878
R04584,Warehouse_A,City_X,429.1,130.38,Clear,Low,14035.35,Truck_Medium,79.88,6.75,Petrol,38.5,32.0,23.8,D04584,Groceries,Delivered,Rural,139.39,2.49,0.43,Worn,Good,Overdue,High,4,3,Low,324.65,0.7566
R04585,Warehouse_C,City_X,263.75,68.35,Fog,Medium,11136.63,Truck_Large,72.58,5.05,Diesel,-7.6,73.6,29.7,D04585,Machinery,Delivered,Highway,90.09,2.77,0.46,Worn,Good,On Schedule,High,1,3,High,189.33,0.7178
R04586,Warehouse_B,City_X,384.97,118.56,Clear,Medium,9006.98,Truck_Medium,83.08,5.82,Diesel,23.3,78.5,18.3,D04586,Furniture,In Transit,Highway,173.07,2.79,0.5,Good,Poor,Overdue,Low,1,1,Low,330.78,0.8592
R04587,Warehouse_C,City_Z,742.12,233.59,Clear,Medium,9366.36,Truck_Small,79.69,10.7,Petrol,19.3,83.7,15.1,D04587,Machinery,In Transit,Rural,331.29,2.57,0.28,New,Good,Overdue,Low,0,0,Medium,600.33,0.8089
R04588,Warehouse_B,City_Z,630.46,198.91,Clear,Medium,18958.94,Truck_Large,96.53,8.16,CNG,22.0,51.6,46.4,D04588,Machinery,Delivered,Highway,227.47,2.61,0.32,New,Good,Pending,Low,4,1,Low,519.16,0.8235
R04589,Warehouse_A,City_Y,127.12,47.09,Fog,Medium,17367.42,Truck_Medium,94.76,3.27,Diesel,22.1,62.6,44.2,D04589,Furniture,Delivered,Urban,69.51,2.54,0.34,Worn,Poor,Overdue,Low,0,2,Medium,119.61,0.9409
R04590,Warehouse_B,City_Y,655.86,182.3,Rain,High,17434.69,Truck_Small,63.87,11.75,CNG,-3.8,74.0,6.2,D04590,Machinery,Delivered,Urban,200.82,2.74,0.38,New,Poor,Overdue,Low,0,0,High,499.5,0.7616
R04591,Warehouse_C,City_X,503.22,152.61,Clear,Low,8725.75,Truck_Medium,41.92,13.2,Diesel,-3.3,79.2,32.6,D04591,Furniture,Delivered,Rural,168.53,2.52,0.26,New,Average,Pending,Low,3,0,Medium,384.58,0.7642
R04592,Warehouse_B,City_X,937.84,189.62,,Medium,3032.64,Truck_Large,59.96,16.81,Petrol,-6.6,77.0,17.9,D04592,Electronics,Delivered,Highway,198.78,2.44,0.32,Worn,Poor,Overdue,Low,4,1,Medium,462.67,0.4933
R04593,Warehouse_C,City_X,324.84,116.26,Fog,Medium,19958.95,Truck_Medium,,7.79,Diesel,36.9,80.9,28.4,D04593,Furniture,Delivered,Urban,123.13,2.58,0.45,Worn,Good,Overdue,High,4,2,Low,299.95,0.9234
R04594,Warehouse_A,City_Z,739.86,186.37,Clear,High,3761.52,Truck_Small,47.89,16.89,Diesel,20.5,83.9,10.4,D04594,Groceries,Delivered,Highway,257.34,2.47,0.26,New,Average,Overdue,High,1,1,Low,460.33,0.6222
R04595,Warehouse_C,City_X,744.32,270.42,Clear,Low,10796.06,Truck_Small,93.28,9.11,CNG,-6.1,69.0,36.2,D04595,Furniture,Delivered,Urban,307.72,2.57,0.45,New,Average,On Schedule,Low,3,2,Medium,694.98,0.9337
R04596,Warehouse_A,City_Y,260.43,65.92,Snow,High,6027.76,Truck_Large,82.6,4.16,Diesel,11.7,40.4,15.5,D04596,Machinery,In Transit,Urban,94.57,2.63,0.3,Good,Good,On Schedule,Medium,2,1,High,173.37,0.6657
R04597,Warehouse_C,City_X,908.06,183.57,Snow,Medium,10704.11,Truck_Small,41.95,23.64,Diesel,8.0,80.0,34.4,D04597,Furniture,In Transit,Urban,262.29,2.72,0.33,Worn,Good,On Schedule,Low,2,1,High,499.31,0.5499
R04598,Warehouse_A,City_Z,516.62,119.32,Rain,Medium,6793.73,Truck_Large,95.19,7.08,Petrol,-2.6,57.8,7.2,D04598,Electronics,Delivered,Highway,126.27,2.68,0.43,Good,Average,Overdue,High,4,2,Low,319.78,0.619
R04599,Warehouse_C,City_X,694.94,275.99,Fog,Medium,18040.85,Truck_Small,94.18,8.19,Diesel,31.1,33.0,6.7,D04599,Electronics,Delayed,Urban,349.45,2.7,0.44,New,Average,On Schedule,High,4,0,High,745.17,1.0723
R04600,Warehouse_A,City_Z,188.56,49.77,Clear,High,19398.49,Truck_Large,96.96,2.88,Petrol,28.8,67.6,17.4,D04600,Electronics,Delivered,Rural,68.17,2.64,0.3,Good,Good,On Schedule,Medium,3,0,Low,131.39,0.6968
R04601,Warehouse_A,City_Z,294.91,65.4,Clear,Medium,8791.22,Truck_Small,89.79,5.12,Petrol,13.2,73.6,49.9,D04601,Electronics,Delivered,Rural,87.72,2.43,0.35,Worn,Average,On Schedule,High,1,3,High,158.92,0.5389
R04602,Warehouse_A,City_Z,606.8,135.77,Rain,Medium,2333.6,Truck_Large,44.73,15.06,Diesel,16.1,57.5,43.1,D04602,Groceries,In Transit,Highway,142.81,2.75,0.31,Good,Average,Pending,Medium,2,3,High,373.37,0.6153
R04603,Warehouse_C,City_Z,353.08,92.53,Rain,Medium,13603.39,Truck_Medium,77.37,5.53,Petrol,11.8,60.4,31.0,D04603,Furniture,Delivered,Urban,107.42,2.68,0.38,New,Good,Pending,High,0,0,Low,247.98,0.7023
R04604,Warehouse_C,City_Y,524.71,108.89,Rain,Medium,8155.89,Truck_Medium,44.99,12.71,CNG,17.6,63.0,15.4,D04604,Furniture,Delivered,Rural,142.21,2.72,0.41,Worn,Poor,Overdue,Medium,0,0,Medium,296.18,0.5645
R04605,Warehouse_A,City_Z,405.3,122.52,Fog,Low,19733.4,Truck_Large,82.8,5.96,Diesel,26.6,45.1,8.2,D04605,Machinery,Delivered,Rural,158.32,2.78,0.32,New,Average,On Schedule,High,0,2,Low,340.61,0.8404
R04606,Warehouse_B,City_Y,658.53,159.86,Clear,High,2698.12,,51.82,13.49,Petrol,33.8,52.4,37.2,D04606,Machinery,Delivered,Urban,224.93,2.79,0.37,New,Good,On Schedule,Low,3,3,Low,446.01,0.6773
R04607,Warehouse_A,City_Y,512.79,155.82,,Low,,Truck_Small,96.15,6.6,Petrol,19.6,78.4,10.2,D04607,Electronics,Delivered,Highway,160.19,2.79,0.38,Good,Good,On Schedule,Medium,3,0,High,434.74,0.8478
R04608,Warehouse_B,City_X,54.38,12.41,Clear,High,14289.04,Truck_Large,96.05,2.21,Diesel,-3.7,31.8,20.6,D04608,Groceries,Delivered,Highway,15.39,2.51,0.35,Worn,Good,On Schedule,High,4,0,Medium,31.15,0.5728
R04609,Warehouse_A,City_X,667.2,190.8,Rain,Medium,15414.34,Truck_Small,75.68,10.16,CNG,28.6,63.4,26.5,D04609,Groceries,Delivered,Highway,271.79,2.74,0.38,New,Average,Pending,Low,1,3,Low,522.79,0.7836
R04610,Warehouse_C,City_Z,451.02,144.14,Clear,Medium,9950.83,,85.16,6.78,CNG,8.6,31.9,4.6,D04610,Machinery,In Transit,Highway,215.75,2.78,0.29,Worn,Average,Pending,High,0,3,High,400.71,0.8885
R04611,Warehouse_B,City_X,374.61,79.57,Snow,Medium,6268.03,Truck_Medium,91.49,5.49,Diesel,21.5,42.1,39.0,D04611,Electronics,Delivered,Urban,84.68,2.68,0.26,Good,Poor,Pending,High,0,1,Low,213.25,0.5693
R04612,Warehouse_C,City_Z,139.44,39.01,Clear,Medium,6886.39,Truck_Large,63.35,2.79,Diesel,-0.1,52.4,47.1,D04612,Machinery,Delivered,Highway,51.61,2.69,0.27,Good,Average,Overdue,Low,1,2,Medium,104.94,0.7526
R04613,Warehouse_B,City_X,259.35,67.56,Clear,Medium,7421.49,Truck_Small,74.75,4.25,Electric,-1.8,41.2,7.3,D04613,Electronics,Delivered,Urban,67.6,2.75,0.49,Worn,Good,Pending,Medium,4,1,High,185.79,0.7164
R04614,Warehouse_B,City_Z,262.58,65.14,Clear,High,5280.36,Truck_Small,50.56,6.22,Diesel,-7.4,80.9,43.4,D04614,Machinery,Delivered,Urban,76.52,2.52,0.27,New,Good,Overdue,Low,4,2,High,164.15,0.6251
R04615,Warehouse_B,City_X,938.6,,Rain,Low,17162.21,Truck_Large,99.13,11.3,Diesel,5.7,82.2,24.2,D04615,Machinery,In Transit,Urban,368.18,2.48,0.35,Good,Good,On Schedule,Low,4,0,Low,746.98,0.7958
R04616,Warehouse_B,City_X,460.89,146.43,Clear,High,,Truck_Large,95.76,5.84,Petrol,19.9,39.2,6.8,D04616,Machinery,Delivered,Highway,171.75,2.57,0.45,Good,Good,Overdue,High,1,2,Medium,376.33,0.8165
R04617,Warehouse_C,City_Y,89.96,29.34,Rain,Medium,8738.28,Truck_Large,69.01,2.29,Electric,5.9,83.5,30.4,D04617,Electronics,In Transit,Highway,38.5,2.78,0.46,Good,Poor,Overdue,Medium,3,0,Low,81.57,0.9067
R04618,Warehouse_B,City_X,181.88,42.16,,High,15204.46,Truck_Large,73.2,3.11,Diesel,2.0,43.8,46.5,D04618,Furniture,In Transit,Urban,42.48,2.42,0.32,Worn,Poor,Overdue,High,1,3,Low,102.03,0.561
R04619,Warehouse_A,City_X,125.08,32.16,Clear,Low,1072.68,Truck_Medium,66.2,3.85,CNG,39.7,30.7,47.9,D04619,Electronics,Delivered,Urban,46.76,2.58,0.41,Worn,Good,Overdue,Low,0,2,Medium,82.97,0.6633
R04620,Warehouse_A,City_Z,609.43,147.44,Clear,Low,17682.62,Truck_Small,,16.87,Diesel,39.9,74.2,36.0,D04620,Furniture,Delivered,Urban,170.92,2.68,0.43,Good,Good,Pending,High,4,0,Low,395.14,0.6484
R04621,Warehouse_B,City_Y,227.29,70.03,Rain,Medium,14419.57,,53.8,5.87,Diesel,20.2,61.1,24.7,D04621,Electronics,Delivered,Urban,75.29,2.66,0.48,New,Average,Pending,High,4,2,High,186.28,0.8196
R04622,Warehouse_C,City_Z,523.63,153.01,Clear,Medium,2394.11,Truck_Large,46.1,12.43,Electric,6.2,59.9,9.3,D04622,Electronics,Delivered,Urban,186.15,2.72,0.47,Worn,Average,Pending,High,0,2,Low,416.19,0.7948
R04623,Warehouse_C,City_X,401.56,106.84,Fog,High,18004.94,Truck_Large,59.37,7.38,CNG,33.1,30.2,30.0,D04623,Groceries,Delivered,Rural,134.3,2.51,0.36,New,Good,Overdue,Low,2,0,Medium,268.17,0.6678
R04624,Warehouse_B,City_Z,813.68,,Clear,Low,10258.79,Truck_Large,54.17,15.92,Diesel,26.8,88.7,30.7,D04624,Groceries,Delivered,Urban,298.21,2.49,0.39,Worn,Average,On Schedule,Low,1,3,Medium,723.72,0.8894
R04625,Warehouse_C,City_Y,354.47,77.56,Clear,Low,13392.55,Truck_Medium,85.7,5.92,Diesel,20.8,80.0,5.6,D04625,Furniture,Delivered,Urban,108.55,2.73,0.45,Worn,Poor,On Schedule,High,0,0,High,211.74,0.5973
R04626,Warehouse_C,City_Z,485.35,191.7,Clear,Low,17758.63,Truck_Medium,70.29,7.68,Diesel,35.4,88.0,12.7,D04626,Machinery,Delivered,Rural,262.38,2.73,0.4,Worn,Average,Overdue,Medium,2,2,High,523.34,1.0783
R04627,Warehouse_C,City_X,735.22,164.18,Clear,Low,17742.08,Truck_Large,89.02,10.1,Diesel,12.3,44.6,15.4,D04627,Furniture,Delivered,Rural,206.19,2.5,0.34,New,Average,On Schedule,Medium,2,3,Low,410.45,0.5583
R04628,Warehouse_B,City_Z,461.68,,Clear,Medium,8766.14,Truck_Small,78.14,7.21,Diesel,2.8,66.2,43.0,D04628,Groceries,Delivered,Urban,178.94,2.58,0.49,New,Poor,On Schedule,Low,4,3,Low,422.4,0.9149
R04629,Warehouse_A,City_X,803.55,219.89,Clear,Medium,5516.1,Truck_Medium,79.37,11.7,Diesel,38.4,74.8,29.2,D04629,Groceries,Delayed,Urban,321.76,2.58,0.5,Good,Poor,On Schedule,Low,1,1,High,567.32,0.706
R04630,Warehouse_A,City_Y,678.6,253.15,Rain,Medium,5891.01,Truck_Small,,8.51,Diesel,33.0,78.2,12.2,D04630,Machinery,In Transit,Highway,353.67,2.61,0.48,Worn,Good,Pending,Low,2,2,High,660.72,0.9737
R04631,Warehouse_A,City_Y,440.0,94.53,Clear,Low,15552.89,Truck_Medium,90.83,6.74,Electric,35.6,76.9,15.5,D04631,Furniture,Delivered,Rural,105.58,2.73,0.34,Worn,Poor,Pending,Medium,3,2,Low,258.07,0.5865
R04632,Warehouse_A,City_Z,528.78,145.39,,Low,18659.18,Truck_Large,43.8,12.93,Diesel,35.9,64.3,7.3,D04632,Machinery,In Transit,Urban,198.89,2.64,0.31,Worn,Average,Pending,Medium,4,1,Low,383.83,0.7259
R04633,Warehouse_A,City_Y,968.84,258.77,Clear,Low,2372.38,Truck_Large,74.7,14.33,Diesel,9.1,31.9,2.2,D04633,Groceries,In Transit,Rural,271.89,2.61,0.37,Worn,Average,Overdue,Medium,1,2,Low,675.39,0.6971
R04634,Warehouse_C,City_Z,678.53,270.48,Clear,Medium,1285.37,Truck_Small,64.79,11.08,Diesel,33.0,89.6,25.5,D04634,Machinery,Delivered,Urban,286.5,2.52,0.45,Worn,Poor,Overdue,Low,0,1,High,681.61,1.0045
R04635,Warehouse_C,City_X,909.75,,Clear,Medium,16635.77,Truck_Large,75.98,13.19,Petrol,34.5,36.9,1.6,D04635,Furniture,Delivered,Highway,441.58,2.42,0.32,New,Good,Pending,Medium,4,3,High,874.27,0.961
R04636,Warehouse_C,City_Z,219.82,52.31,Fog,Medium,8345.45,Truck_Small,91.76,4.35,Diesel,17.4,40.8,49.6,D04636,Machinery,Delivered,Rural,70.66,2.77,0.35,Good,Average,Pending,Low,4,3,Low,144.9,0.6592
R04637,Warehouse_B,City_X,509.07,165.95,,High,6252.54,Truck_Large,,13.13,CNG,21.3,79.5,38.6,D04637,Electronics,Delivered,Highway,242.06,2.69,0.29,New,Average,On Schedule,High,1,3,Low,446.41,0.8769
R04638,Warehouse_C,City_Y,913.23,280.46,Rain,High,4579.1,Truck_Large,40.66,23.72,CNG,18.9,36.0,38.9,D04638,Machinery,Delivered,Urban,416.62,2.43,0.43,New,Good,Overdue,High,3,2,Medium,681.52,0.7463
R04639,Warehouse_A,City_X,356.48,82.3,Clear,Medium,7583.13,Truck_Small,43.75,9.55,Electric,-9.2,42.8,37.7,D04639,Groceries,Delivered,Rural,110.77,2.52,0.43,New,Good,Pending,High,2,3,Low,207.4,0.5818
R04640,Warehouse_C,City_X,969.28,226.38,Clear,Medium,19457.89,Truck_Large,92.49,12.38,Diesel,16.8,31.2,32.1,D04640,Furniture,Delayed,Highway,315.03,2.66,0.37,Worn,Good,Overdue,High,1,1,High,602.17,0.6213
R04641,Warehouse_A,City_X,142.22,56.58,Clear,High,19564.52,Truck_Medium,61.21,3.27,Electric,-8.1,39.4,3.5,D04641,Machinery,Delivered,Urban,71.02,2.48,0.43,Worn,Good,Overdue,Medium,1,3,High,140.32,0.9866
R04642,Warehouse_C,City_X,907.54,263.68,Clear,Medium,7298.76,Truck_Large,62.27,15.83,Diesel,12.6,69.5,22.8,D04642,Electronics,Delivered,Highway,271.05,2.44,0.41,New,Poor,Overdue,Medium,0,3,Medium,643.38,0.7089
R04643,Warehouse_A,City_X,472.95,106.49,Clear,Low,19310.11,Truck_Small,60.72,9.77,Petrol,-7.7,51.6,13.9,D04643,Groceries,Delayed,Highway,113.16,2.62,0.48,Good,Poor,Pending,Low,0,3,Low,279.0,0.5899
R04644,Warehouse_C,City_Z,120.06,29.17,Clear,Medium,6697.41,Truck_Large,53.86,3.88,Diesel,12.8,38.1,14.9,D04644,Furniture,Delivered,Urban,43.33,2.53,0.4,New,Poor,Pending,Medium,4,2,High,73.8,0.6147
R04645,Warehouse_A,City_X,885.55,224.64,Snow,High,17235.14,Truck_Medium,42.33,22.64,Diesel,5.2,45.8,18.5,D04645,Furniture,Delivered,Urban,268.78,2.73,0.34,New,Good,Pending,Low,1,2,Low,613.27,0.6925
R04646,Warehouse_A,City_X,289.34,87.43,Fog,High,,Truck_Large,94.39,4.74,Diesel,28.7,75.2,16.0,D04646,Machinery,Delivered,Rural,121.17,2.78,0.43,New,Poor,On Schedule,Medium,2,3,Medium,243.06,0.84
R04647,Warehouse_B,City_X,71.14,19.0,Clear,Low,16703.26,Truck_Large,53.97,2.59,Petrol,14.0,63.4,33.1,D04647,Furniture,In Transit,Highway,21.09,2.64,0.26,New,Good,On Schedule,High,4,0,Low,50.16,0.7051
R04648,Warehouse_C,City_X,179.02,52.1,Rain,High,7720.88,Truck_Medium,93.64,3.06,Diesel,15.6,58.6,0.4,D04648,Furniture,Delivered,Rural,65.98,2.69,0.37,New,Average,On Schedule,Medium,2,3,High,140.15,0.7829
R04649,Warehouse_A,City_X,676.16,157.75,Rain,High,4718.75,Truck_Large,97.34,7.83,Petrol,35.2,32.8,18.3,D04649,Groceries,Delivered,Urban,169.79,2.79,0.49,New,Good,On Schedule,Medium,4,3,High,440.12,0.6509
R04650,Warehouse_C,City_X,978.92,259.75,Clear,Low,18760.82,Truck_Large,74.6,14.32,Petrol,14.1,60.7,47.2,D04650,Electronics,In Transit,Urban,364.78,2.49,0.43,New,Good,On Schedule,Low,0,3,Low,646.78,0.6607
R04651,Warehouse_A,City_Y,155.89,33.37,,High,5069.5,Truck_Small,62.34,3.03,Diesel,-2.2,58.9,12.9,D04651,Furniture,Delivered,Highway,36.17,2.76,0.5,Worn,Poor,Overdue,Low,1,0,Low,92.1,0.5908
R04652,Warehouse_B,City_Z,488.85,184.76,Clear,High,,Truck_Small,85.95,6.33,Electric,-4.4,56.6,31.1,D04652,Furniture,Delivered,Urban,249.97,2.62,0.35,New,Average,Pending,High,2,0,Low,484.07,0.9902
R04653,Warehouse_B,City_X,221.6,53.13,Rain,Low,3062.9,Truck_Small,41.52,6.27,Diesel,5.3,59.2,28.0,D04653,Groceries,In Transit,Highway,57.14,2.48,0.35,Good,Average,Pending,Medium,2,3,Medium,131.76,0.5946
R04654,Warehouse_B,City_Z,757.78,266.27,Clear,Medium,1190.39,Truck_Small,95.73,8.92,Diesel,3.3,34.5,24.5,D04654,Electronics,Delivered,Rural,375.26,2.52,0.26,Worn,Poor,On Schedule,Medium,0,1,Medium,671.0,0.8855
R04655,Warehouse_B,City_Y,162.16,43.77,Clear,Medium,17545.08,Truck_Medium,64.47,4.08,Diesel,30.9,86.0,6.1,D04655,Groceries,Delayed,Highway,54.78,2.68,0.34,Worn,Good,On Schedule,Medium,0,2,Medium,117.3,0.7234
R04656,Warehouse_A,City_Y,277.85,81.93,Clear,Medium,12145.48,Truck_Small,58.52,5.51,Petrol,27.9,48.4,41.8,D04656,Groceries,Delivered,Urban,98.83,2.77,0.29,Worn,Good,On Schedule,High,0,0,High,226.95,0.8168
R04657,Warehouse_C,City_X,236.59,61.1,Snow,High,9010.9,Truck_Small,47.62,6.66,CNG,-7.1,69.2,28.4,D04657,Groceries,Delivered,Rural,71.39,2.45,0.35,Good,Poor,Pending,High,3,3,Low,149.7,0.6327
R04658,Warehouse_B,City_Z,574.89,195.05,Clear,Medium,2557.31,Truck_Large,,7.61,Petrol,0.0,51.5,26.9,D04658,Groceries,,Rural,262.12,2.66,0.25,Good,Good,Overdue,High,1,2,Medium,518.83,0.9025
R04659,Warehouse_B,City_X,879.52,324.46,Clear,Medium,11922.96,Truck_Medium,88.66,11.3,Diesel,12.4,49.7,47.5,D04659,Furniture,Delivered,Highway,338.74,2.55,0.36,Worn,Average,Pending,High,2,0,Low,827.37,0.9407
R04660,Warehouse_B,City_Y,535.54,137.77,Clear,High,8480.79,Truck_Medium,83.44,7.66,CNG,-5.6,73.5,4.1,D04660,Furniture,Delivered,Rural,196.75,2.53,0.48,Worn,Good,On Schedule,Medium,1,1,Medium,348.56,0.6509
R04661,Warehouse_C,City_Y,105.33,26.17,Clear,High,10188.82,Truck_Small,95.86,2.3,Diesel,-1.7,55.1,24.6,D04661,Groceries,Delivered,Highway,36.13,2.47,0.44,Worn,Average,Pending,High,2,2,Medium,64.64,0.6137
R04662,Warehouse_A,City_Z,585.22,196.8,Rain,Low,12977.45,Truck_Large,97.59,7.13,Diesel,35.4,67.0,35.3,D04662,Machinery,Delivered,Rural,233.5,2.76,0.31,New,Average,Overdue,High,1,2,High,543.17,0.9281
